Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh,variant_id
2025-06-01 21:35:00,ORD-1059,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,46,1,600,0.1,0.35,100.0,15.746249999999998,93.005,14.644799812499999,0,1
2025-06-01 21:40:00,ORD-1060,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,39,3,600,0.1,0.35,100.0,14.050499999999998,88.255,12.400268774999997,0,1
2025-06-01 21:45:00,ORD-1061,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,50,2,600,0.1,0.35,100.0,17.361250000000002,91.39,15.866446375000002,0,1
2025-06-01 21:50:00,ORD-1062,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,27,0,600,0.1,0.35,80.0,45.13925,95.0,34.30583,0,1
2025-06-01 21:55:00,ORD-1063,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,52,4,600,0.1,0.35,100.0,18.733999999999998,88.255,16.5336917,0,1
2025-06-01 22:00:00,ORD-1064,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,15,3,600,0.1,0.35,80.0,28.534499999999998,79.13499999999999,18.064621259999996,0,1
2025-06-01 22:05:00,ORD-1065,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,41,0,500,0.15,0.5,100.0,10.557,95.0,10.02915,0,1
2025-06-01 22:05:00,ORD-1065,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,47,4,600,0.1,0.35,100.0,16.1415,87.59,14.138339850000001,0,1
2025-06-01 22:10:00,ORD-1066,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,53,2,500,0.15,0.5,100.0,14.152500000000002,91.58,12.960859500000002,0,1
2025-06-01 22:10:00,ORD-1066,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,39,0,500,0.15,0.5,100.0,10.6335,95.0,10.101824999999998,0,1
2025-06-01 22:10:00,ORD-1066,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,68,0,600,0.1,0.35,100.0,21.572999999999997,95.0,20.494349999999997,0,1
2025-06-01 22:15:00,ORD-1067,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,52,0,500,0.15,0.5,100.0,13.3875,95.0,12.718125,0,1
2025-06-01 22:15:00,ORD-1067,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,55,1,500,0.15,0.5,100.0,15.299999999999999,93.28999999999999,14.273369999999998,0,1
2025-06-01 22:15:00,ORD-1067,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,32,2,600,0.1,0.35,100.0,10.786499999999998,89.395,9.642591674999998,0,1
2025-06-01 22:20:00,ORD-1068,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,60,1,500,0.15,0.5,100.0,15.6825,93.48,14.660001000000001,0,1
2025-06-01 22:20:00,ORD-1068,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,54,0,500,0.15,0.5,100.0,14.7645,95.0,14.026275,0,1
2025-06-01 22:20:00,ORD-1068,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,14,0,450,0.35,1.5,100.0,4.2075000000000005,95.0,3.997125000000001,0,1
2025-06-01 22:20:00,ORD-1068,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,47,3,600,0.1,0.35,100.0,15.835499999999998,89.3,14.141101499999998,0,1
2025-06-01 22:20:00,ORD-1068,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,37,1,600,0.1,0.35,100.0,11.551499999999999,92.53,10.688602949999998,0,1
2025-06-01 22:25:00,ORD-1069,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,58,2,500,0.15,0.5,100.0,15.453,91.865,14.19589845,0,1
2025-06-01 22:25:00,ORD-1069,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,58,0,500,0.15,0.5,100.0,15.835499999999998,95.0,15.043724999999997,0,1
2025-06-01 22:25:00,ORD-1069,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,33,0,450,0.35,1.5,100.0,9.2565,95.0,8.793675000000002,0,1
2025-06-01 22:25:00,ORD-1069,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,28,0,450,0.35,1.5,80.0,8.1855,95.0,6.22098,0,1
2025-06-01 22:25:00,ORD-1069,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,46,0,450,0.35,1.5,100.0,13.77,95.0,13.0815,0,1
2025-06-01 22:25:00,ORD-1069,LINE3,LINE3-FIL,Filler,UNKNOWN,Unknown Product,Stopped,major_failure,0,0,350,0.45,1.5,100.0,0.0,95.0,0.0,0,1
2025-06-01 22:25:00,ORD-1069,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,47,1,600,0.1,0.35,100.0,13.081500000000002,93.005,12.166449075,0,1
2025-06-01 22:25:00,ORD-1069,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,38,0,600,0.1,0.35,100.0,11.551499999999999,95.0,10.973924999999998,0,1
2025-06-01 22:30:00,ORD-1070,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,62,2,500,0.15,0.5,100.0,16.4475,92.055,15.140746125000001,0,1
2025-06-01 22:30:00,ORD-1070,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,53,2,500,0.15,0.5,100.0,14.994,91.58,13.731505199999999,0,1
2025-06-01 22:30:00,ORD-1070,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,65,0,450,0.35,1.5,100.0,18.207,95.0,17.29665,0,1
2025-06-01 22:30:00,ORD-1070,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,50,0,450,0.35,1.5,100.0,14.535,95.0,13.80825,0,1
2025-06-01 22:30:00,ORD-1070,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,53,1,450,0.35,1.5,100.0,16.1415,93.195,15.043070924999999,0,1
2025-06-01 22:30:00,ORD-1070,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,46,0,600,0.1,0.35,100.0,12.546,95.0,11.9187,0,1
2025-06-01 22:30:00,ORD-1070,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,50,2,600,0.1,0.35,100.0,15.759000000000002,91.39,14.402150100000002,0,1
2025-06-01 22:35:00,ORD-1071,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,47,2,500,0.15,0.5,100.0,12.622499999999999,91.105,11.499728625,0,1
2025-06-01 22:35:00,ORD-1071,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,46,0,500,0.15,0.5,100.0,11.3985,95.0,10.828575,0,1
2025-06-01 22:35:00,ORD-1071,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,46,0,500,0.15,0.5,100.0,12.546,95.0,11.9187,0,1
2025-06-01 22:35:00,ORD-1071,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,57,0,450,0.35,1.5,100.0,15.988499999999998,95.0,15.189075,0,1
2025-06-01 22:35:00,ORD-1071,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,54,3,450,0.35,1.5,100.0,16.6005,89.965,14.934639825,0,1
2025-06-01 22:35:00,ORD-1071,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,45,1,450,0.35,1.5,100.0,13.77,92.91,12.793707,0,1
2025-06-01 22:35:00,ORD-1071,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,26,0,600,0.1,0.35,80.0,35.495999999999995,95.0,26.97695999999999,0,1
2025-06-01 22:35:00,ORD-1071,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,34,0,600,0.1,0.35,80.0,51.637499999999996,95.0,39.2445,0,1
2025-06-01 22:40:00,ORD-1072,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,55,0,500,0.15,0.5,100.0,14.152500000000002,95.0,13.444875000000003,0,1
2025-06-01 22:40:00,ORD-1072,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,49,0,500,0.15,0.5,100.0,12.1635,95.0,11.555325000000002,0,1
2025-06-01 22:40:00,ORD-1072,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,57,1,500,0.15,0.5,100.0,15.835499999999998,93.38499999999999,14.787981674999997,0,1
2025-06-01 22:40:00,ORD-1072,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,56,3,450,0.35,1.5,100.0,16.524,90.155,14.8972122,0,1
2025-06-01 22:40:00,ORD-1072,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,52,1,450,0.35,1.5,100.0,15.453,93.195,14.401423349999998,0,1
2025-06-01 22:40:00,ORD-1072,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,56,2,450,0.35,1.5,100.0,17.3655,91.77,15.936319350000002,0,1
2025-06-01 22:40:00,ORD-1072,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,67,1,600,0.1,0.35,100.0,18.5895,93.57499999999999,17.395124625,0,1
