Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh,variant_id
2025-06-03 21:15:00,ORD-1031,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,48,0,500,0.15,0.5,100.0,14.819999999999999,100.0,14.819999999999997,0,2
2025-06-03 21:20:00,ORD-1032,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,67,1,500,0.15,0.5,100.0,20.995,98.5,20.680075,0,2
2025-06-03 21:25:00,ORD-1033,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,70,0,500,0.15,0.5,100.0,21.564999999999998,100.0,21.565,0,2
2025-06-03 21:30:00,ORD-1034,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,70,0,500,0.15,0.5,100.0,21.564999999999998,100.0,21.565,0,2
2025-06-03 21:35:00,ORD-1035,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,68,0,500,0.15,0.5,100.0,20.995,100.0,20.995,0,2
2025-06-03 21:40:00,ORD-1036,LINE1,LINE1-PAL,Palletizer,UNKNOWN,Unknown Product,Stopped,major_failure,0,0,350,0.45,1.5,100.0,0.0,100.0,0.0,0,2
2025-06-03 21:45:00,ORD-1037,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,29,0,450,0.35,1.5,100.0,10.069999999999999,100.0,10.069999999999999,0,2
2025-06-03 21:50:00,ORD-1038,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,69,2,450,0.35,1.5,100.0,24.7,97.2,24.0084,0,2
2025-06-03 21:55:00,ORD-1039,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,28,0,500,0.15,0.5,80.0,8.645,100.0,6.915999999999999,0,2
2025-06-03 21:55:00,ORD-1039,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,72,2,450,0.35,1.5,100.0,25.745,97.3,25.049885,0,2
2025-06-03 22:00:00,ORD-1040,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,67,0,500,0.15,0.5,100.0,19.62,100.0,19.62,0,2
2025-06-03 22:00:00,ORD-1040,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,65,1,450,0.35,1.5,100.0,21.78,98.5,21.4533,0,2
2025-06-03 22:05:00,ORD-1041,LINE1,LINE1-PAL,Palletizer,UNKNOWN,Unknown Product,Stopped,major_failure,0,0,350,0.45,1.5,100.0,0.0,100.0,0.0,0,2
2025-06-03 22:05:00,ORD-1041,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,68,0,450,0.35,1.5,100.0,22.41,100.0,22.41,0,2
2025-06-03 22:10:00,ORD-1042,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,15,0,500,0.15,0.5,100.0,4.5,100.0,4.5,0,1
2025-06-03 22:10:00,ORD-1042,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,77,0,450,0.35,1.5,100.0,25.38,100.0,25.38,0,2
2025-06-03 22:10:00,ORD-1042,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,65,1,450,0.35,1.5,100.0,23.220000000000002,98.5,22.871700000000004,0,2
2025-06-03 22:15:00,ORD-1043,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,63,2,500,0.15,0.5,100.0,19.62,96.9,19.01178,0,1
2025-06-03 22:15:00,ORD-1043,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,43,0,500,0.15,0.5,100.0,13.860000000000001,100.0,13.860000000000003,0,2
