Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh,variant_id
2025-06-01 21:30:00,ORD-1058,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,98,5,500,0.15,0.5,100.0,43.201249999999995,90.34499999999998,39.030169312499986,0,2
2025-06-01 21:35:00,ORD-1059,LINE1,LINE1-PAL,Palletizer,UNKNOWN,Unknown Product,Stopped,electrical_issue,0,0,350,0.45,1.5,100.0,0.0,95.0,0.0,0,2
2025-06-01 22:20:00,ORD-1068,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,11,2,600,0.1,0.35,100.0,84.14999999999999,80.36999999999999,67.631355,0,2
2025-06-01 22:25:00,ORD-1069,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,136,11,600,0.1,0.35,100.0,73.5165,87.875,64.602624375,0,2
2025-06-01 22:30:00,ORD-1070,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Stopped,,8,2,450,0.35,1.5,100.0,69.38550000000001,76.0,52.732980000000005,0,3
2025-06-01 22:30:00,ORD-1070,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Stopped,micro_stops,1,0,600,0.1,0.35,60.4,10.6335,95.0,6.101502299999999,0,2
2025-06-01 22:30:00,ORD-1070,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,13,0,600,0.1,0.35,100.0,5.814,95.0,5.5233,0,3
2025-06-01 22:35:00,ORD-1071,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Stopped,,93,7,450,0.35,1.5,100.0,77.112,88.35,68.128452,0,2
2025-06-01 22:35:00,ORD-1071,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,3,0,600,0.1,0.35,100.0,1.3005,95.0,1.235475,0,2
2025-06-01 22:35:00,ORD-1071,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Stopped,,2,0,600,0.1,0.35,100.0,10.404,95.0,9.8838,0,3
2025-06-01 22:40:00,ORD-1072,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,136,9,600,0.1,0.35,100.0,77.41799999999999,89.11,68.98717979999999,0,2
2025-06-01 22:40:00,ORD-1072,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Stopped,,108,1,600,0.1,0.35,100.0,76.80600000000001,94.145,72.3090087,0,3
2025-06-01 22:40:00,ORD-1072,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,61,6,600,0.1,0.35,100.0,63.95399999999999,86.45,55.288233,0,1
2025-06-01 22:40:00,ORD-1072,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,101,6,600,0.1,0.35,100.0,53.167500000000004,89.68,47.680614,0,2
2025-06-01 22:45:00,ORD-1073,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,94,4,450,0.35,1.5,100.0,84.14999999999999,91.105,76.66485750000001,0,3
2025-06-01 22:45:00,ORD-1073,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,85,4,450,0.35,1.5,100.0,43.2225,90.725,39.213613124999995,0,3
2025-06-01 22:45:00,ORD-1073,LINE3,LINE3-FIL,Filler,UNKNOWN,Unknown Product,Stopped,,0,0,350,0.45,1.5,100.0,0.0,95.0,0.0,0,1
2025-06-01 22:45:00,ORD-1073,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Stopped,micro_stops,77,7,600,0.1,0.35,57.6,73.13399999999999,87.115,36.697354041599986,0,2
2025-06-01 22:45:00,ORD-1073,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,116,4,600,0.1,0.35,100.0,78.1065,91.865,71.75253622499999,0,3
2025-06-01 22:45:00,ORD-1073,LINE3,LINE3-PCK,Packer,UNKNOWN,Unknown Product,Stopped,jam,0,0,350,0.45,1.5,100.0,0.0,95.0,0.0,0,1
2025-06-01 22:45:00,ORD-1073,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,,81,2,600,0.1,0.35,100.0,26.316,92.71999999999998,24.400195199999995,0,2
