Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh
2025-06-01 00:05:00,ORD-1001,1,failure_timing_config,Equipment,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,33,1,500,0.15,0.5,100.0,9.9,97.1,9.6,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,28,1,500,0.15,0.5,100.0,7.6,96.6,7.4,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,32,0,500,0.15,0.5,100.0,8.9,100.0,8.9,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-FIL,Filler,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-PAL,Palletizer,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-PCK,Packer,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE3,LINE3-FIL,Filler,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE3,LINE3-PAL,Palletizer,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE3,LINE3-PCK,Packer,UNKNOWN,Unknown Product,Unknown,,0,0,350,0.45,1.5,100.0,0.0,0.0,0.0,0
2025-06-01 00:10:00,ORD-1002,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,14,1,500,0.15,0.5,100.0,4.4,93.3,4.1,0
2025-06-01 00:10:00,ORD-1002,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,13,0,500,0.15,0.5,100.0,3.4,100.0,3.4,0
2025-06-01 00:10:00,ORD-1002,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,12,0,500,0.15,0.5,100.0,3.3,100.0,3.3,0
2025-06-01 00:15:00,ORD-1003,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,23,1,500,0.15,0.5,100.0,7.0,95.8,6.7,0
2025-06-01 00:15:00,ORD-1003,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,20,3,500,0.15,0.5,100.0,6.1,87.0,5.3,0
2025-06-01 00:15:00,ORD-1003,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,22,3,500,0.15,0.5,100.0,6.9,88.0,6.1,0
2025-06-01 00:20:00,ORD-1004,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,31,1,500,0.15,0.5,100.0,9.3,96.9,9.0,0
2025-06-01 00:20:00,ORD-1004,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,26,1,500,0.15,0.5,100.0,7.1,96.3,6.8,0
2025-06-01 00:20:00,ORD-1004,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,30,0,500,0.15,0.5,100.0,8.3,100.0,8.3,0
2025-06-01 00:25:00,ORD-1005,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,31,2,500,0.15,0.5,100.0,9.6,93.9,9.0,0
2025-06-01 00:25:00,ORD-1005,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,29,1,500,0.15,0.5,100.0,7.9,96.7,7.6,0
2025-06-01 00:25:00,ORD-1005,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,29,3,500,0.15,0.5,100.0,8.9,90.6,8.1,0
2025-06-01 00:30:00,ORD-1006,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,25,1,500,0.15,0.5,100.0,7.6,96.2,7.3,0
2025-06-01 00:30:00,ORD-1006,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,26,2,500,0.15,0.5,100.0,7.4,92.9,6.8,0
