Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh
2025-06-01 03:15:00,ORD-1039,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,6,1,250,0.15,0.5,100.0,2.8,85.7,2.4,0
2025-06-01 03:20:00,ORD-1040,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,6,0,250,0.15,0.5,100.0,2.7,100.0,2.7,0
2025-06-01 03:20:00,ORD-1040,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,16,3,250,0.15,0.5,100.0,7.6,84.2,6.4,0
2025-06-01 03:25:00,ORD-1041,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,19,1,250,0.15,0.5,100.0,9.1,95.0,8.6,0
2025-06-01 03:25:00,ORD-1041,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,15,0,250,0.15,0.5,100.0,6.0,100.0,6.0,0
2025-06-01 03:30:00,ORD-1042,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,12,2,250,0.15,0.5,100.0,6.4,85.7,5.5,0
2025-06-01 03:30:00,ORD-1042,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,16,1,250,0.15,0.5,100.0,6.8,94.1,6.4,0
2025-06-01 03:30:00,ORD-1042,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,6,0,250,0.15,0.5,100.0,2.5,100.0,2.5,0
2025-06-01 03:35:00,ORD-1043,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,11,0,250,0.15,0.5,100.0,5.0,100.0,5.0,0
2025-06-01 03:35:00,ORD-1043,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,18,2,250,0.15,0.5,100.0,8.0,90.0,7.2,0
2025-06-01 03:35:00,ORD-1043,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,18,0,250,0.15,0.5,100.0,7.5,100.0,7.5,0
2025-06-01 03:40:00,ORD-1044,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,8,0,250,0.15,0.5,100.0,3.6,100.0,3.6,0
2025-06-01 03:40:00,ORD-1044,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,16,1,250,0.15,0.5,100.0,6.8,94.1,6.4,0
2025-06-01 03:40:00,ORD-1044,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,17,0,250,0.15,0.5,100.0,7.1,100.0,7.1,0
2025-06-01 03:45:00,ORD-1045,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,16,2,250,0.15,0.5,100.0,8.2,88.9,7.3,0
2025-06-01 03:45:00,ORD-1045,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,9,1,250,0.15,0.5,100.0,4.6,90.0,4.2,0
2025-06-01 03:45:00,ORD-1045,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,18,6,250,0.15,0.5,100.0,9.6,75.0,7.2,0
2025-06-01 03:45:00,ORD-1045,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,18,3,250,0.15,0.5,100.0,8.8,85.7,7.5,0
2025-06-01 03:50:00,ORD-1046,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,18,0,250,0.15,0.5,100.0,8.2,100.0,8.2,0
2025-06-01 03:50:00,ORD-1046,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,18,0,250,0.15,0.5,100.0,8.3,100.0,8.3,0
2025-06-01 03:50:00,ORD-1046,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,21,3,250,0.15,0.5,100.0,9.6,87.5,8.4,0
2025-06-01 03:50:00,ORD-1046,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,17,5,250,0.15,0.5,100.0,9.2,77.3,7.1,0
2025-06-01 03:50:00,ORD-1046,LINE3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,7,0,250,0.15,0.5,100.0,2.8,100.0,2.8,0
2025-06-01 03:55:00,ORD-1047,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,23,1,250,0.15,0.5,100.0,10.9,95.8,10.5,0
2025-06-01 03:55:00,ORD-1047,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,16,4,250,0.15,0.5,100.0,9.3,80.0,7.4,0
2025-06-01 03:55:00,ORD-1047,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,23,1,250,0.15,0.5,100.0,9.6,95.8,9.2,0
2025-06-01 03:55:00,ORD-1047,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,19,1,250,0.15,0.5,100.0,8.3,95.0,7.9,0
2025-06-01 03:55:00,ORD-1047,LINE3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,21,1,250,0.15,0.5,100.0,8.8,95.5,8.4,0
2025-06-01 04:00:00,ORD-1048,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,20,4,250,0.15,0.5,100.0,10.9,83.3,9.1,0
2025-06-01 04:00:00,ORD-1048,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,21,0,250,0.15,0.5,100.0,9.7,100.0,9.7,0
2025-06-01 04:00:00,ORD-1048,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,23,0,250,0.15,0.5,100.0,9.2,100.0,9.2,0
2025-06-01 04:00:00,ORD-1048,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,15,1,250,0.15,0.5,100.0,6.7,93.8,6.3,0
2025-06-01 04:00:00,ORD-1048,LINE3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,19,1,250,0.15,0.5,100.0,8.0,95.0,7.6,0
2025-06-01 04:05:00,ORD-1049,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,18,2,250,0.15,0.5,100.0,9.1,90.0,8.2,0
2025-06-01 04:05:00,ORD-1049,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,17,0,250,0.15,0.5,100.0,7.9,100.0,7.9,0
2025-06-01 04:05:00,ORD-1049,LINE2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,5,2,250,0.15,0.5,100.0,3.1,71.4,2.2,0
2025-06-01 04:05:00,ORD-1049,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,15,1,250,0.15,0.5,100.0,6.4,93.8,6.0,0
2025-06-01 04:05:00,ORD-1049,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,12,2,250,0.15,0.5,100.0,5.8,85.7,5.0,0
2025-06-01 04:05:00,ORD-1049,LINE3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,15,1,250,0.15,0.5,100.0,6.4,93.8,6.0,0
2025-06-01 04:10:00,ORD-1050,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,3,1,250,0.15,0.5,100.0,1.8,75.0,1.3,0
2025-06-01 04:10:00,ORD-1050,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,20,1,250,0.15,0.5,100.0,9.5,95.2,9.1,0
2025-06-01 04:10:00,ORD-1050,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,15,0,250,0.15,0.5,100.0,6.9,100.0,6.9,0
2025-06-01 04:10:00,ORD-1050,LINE2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,17,2,250,0.15,0.5,100.0,8.4,89.5,7.5,0
2025-06-01 04:10:00,ORD-1050,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,21,0,250,0.15,0.5,100.0,8.4,100.0,8.4,0
