Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh
2025-06-01 00:00:00,ORD-1000,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,341,10,500,0.15,0.5,100.0,0.0,97.2,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,345,3,500,0.15,0.5,100.0,0.0,99.1,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,348,1,500,0.15,0.5,100.0,0.0,99.7,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,345,4,500,0.15,0.5,100.0,0.0,98.9,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,346,4,500,0.15,0.5,100.0,0.0,98.9,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,342,6,500,0.15,0.5,100.0,0.0,98.3,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,343,5,500,0.15,0.5,100.0,0.0,98.6,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,345,4,500,0.15,0.5,100.0,0.0,98.9,0.0,0
2025-06-01 00:00:00,ORD-1000,LINE3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,342,7,500,0.15,0.5,100.0,0.0,98.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Idle,,345,5,500,0.15,0.5,100.0,0.0,98.6,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Idle,,347,2,500,0.15,0.5,100.0,0.0,99.4,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,14,0,500,0.15,0.5,80.0,20.0,100.0,16.0,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Idle,,342,7,500,0.15,0.5,100.0,0.0,98.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Idle,,342,7,500,0.15,0.5,100.0,0.0,98.0,0.0,0
2025-06-01 00:05:00,ORD-1001,LINE2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Idle,,339,9,500,0.15,0.5,100.0,0.0,97.4,0.0,0
