Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh
2025-06-01 00:00:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,294,5,350,0.45,1.5,100.0,0.0,98.3,0.0,0
2025-06-01 00:00:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,249,1,350,0.45,1.5,100.0,0.0,99.6,0.0,0
2025-06-01 00:00:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,270,5,350,0.45,1.5,100.0,0.0,98.2,0.0,0
2025-06-01 00:00:00,ORD-1000,2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,265,7,350,0.45,1.5,100.0,0.0,97.4,0.0,0
2025-06-01 00:00:00,ORD-1000,2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,224,0,350,0.45,1.5,100.0,0.0,100.0,0.0,0
2025-06-01 00:00:00,ORD-1000,2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,245,6,350,0.45,1.5,100.0,0.0,97.6,0.0,0
2025-06-01 00:00:00,ORD-1000,3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,245,6,350,0.45,1.5,100.0,0.0,97.6,0.0,0
2025-06-01 00:00:00,ORD-1000,3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,197,2,350,0.45,1.5,100.0,0.0,99.0,0.0,0
2025-06-01 00:00:00,ORD-1000,3,LINE3-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,219,5,350,0.45,1.5,100.0,0.0,97.8,0.0,0
2025-06-01 00:05:00,ORD-1001,1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Idle,,294,6,350,0.45,1.5,100.0,0.0,98.0,0.0,0
2025-06-01 00:05:00,ORD-1001,1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Idle,,247,2,350,0.45,1.5,100.0,0.0,99.2,0.0,0
2025-06-01 00:05:00,ORD-1001,1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Idle,,270,4,350,0.45,1.5,100.0,0.0,98.5,0.0,0
2025-06-01 00:05:00,ORD-1001,2,LINE2-FIL,Filler,SKU-1001,12oz Sparkling Water,Idle,,266,9,350,0.45,1.5,100.0,0.0,96.7,0.0,0
2025-06-01 00:05:00,ORD-1001,2,LINE2-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Idle,,222,4,350,0.45,1.5,100.0,0.0,98.2,0.0,0
2025-06-01 00:05:00,ORD-1001,2,LINE2-PCK,Packer,SKU-1001,12oz Sparkling Water,Idle,,249,3,350,0.45,1.5,100.0,0.0,98.8,0.0,0
2025-06-01 00:05:00,ORD-1001,3,LINE3-FIL,Filler,SKU-1001,12oz Sparkling Water,Idle,,240,10,350,0.45,1.5,100.0,0.0,96.0,0.0,0
2025-06-01 00:05:00,ORD-1001,3,LINE3-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Idle,,198,1,350,0.45,1.5,100.0,0.0,99.5,0.0,0
2025-06-01 00:05:00,ORD-1001,3,LINE3-PCK,Packer,UNKNOWN,Unknown Product,Stopped,major_failure,0,0,350,0.45,1.5,100.0,0.0,100.0,0.0,0
